# f	ASD
7.253162000000000335e-05	1.491829000000000045e-17
7.422159999999999424e-05	1.424666000000000089e-17
7.595097000000000306e-05	1.360527000000000033e-17
7.772062999999999791e-05	1.299274000000000071e-17
7.953152000000000387e-05	1.240780999999999931e-17
8.138460999999999395e-05	1.184920000000000009e-17
8.328085999999999464e-05	1.131573999999999954e-17
8.522130999999999739e-05	1.080629999999999927e-17
8.720696000000000437e-05	1.031978999999999984e-17
8.923888999999999628e-05	9.855181999999999303e-18
9.131815000000000591e-05	9.411495999999999983e-18
9.344587000000000390e-05	8.987782000000000360e-18
9.562320000000000292e-05	8.583138999999999639e-18
9.785113000000000448e-05	8.196732999999999755e-18
1.001311000000000009e-04	7.827707999999999517e-18
1.024642000000000006e-04	7.475292999999999378e-18
1.048516000000000042e-04	7.138751999999999653e-18
1.072945999999999942e-04	6.817361000000000189e-18
1.097946000000000008e-04	6.510434000000000004e-18
1.123527999999999994e-04	6.217330000000000027e-18
1.149706000000000068e-04	5.937418000000000156e-18
1.176493999999999988e-04	5.670108999999999817e-18
1.203906999999999991e-04	5.414834999999999738e-18
1.231957999999999903e-04	5.171057000000000356e-18
1.260661999999999959e-04	4.938252999999999973e-18
1.290034999999999923e-04	4.715927999999999887e-18
1.320093999999999901e-04	4.503607999999999617e-18
1.350851999999999988e-04	4.300852999999999805e-18
1.382326000000000019e-04	4.107225000000000114e-18
1.414534999999999968e-04	3.922311999999999841e-18
1.447493000000000000e-04	3.745726999999999944e-18
1.481219999999999889e-04	3.577090000000000277e-18
1.515731999999999941e-04	3.416046999999999939e-18
1.551048999999999928e-04	3.262253000000000186e-18
1.587189000000000026e-04	3.115381000000000032e-18
1.624169999999999867e-04	2.975126000000000080e-18
1.662013000000000108e-04	2.841181999999999878e-18
1.700737999999999979e-04	2.713267999999999867e-18
1.740365000000000065e-04	2.591114000000000124e-18
1.780916000000000009e-04	2.474459000000000185e-18
1.822411000000000126e-04	2.363056999999999967e-18
1.864873999999999926e-04	2.256670000000000103e-18
1.908324999999999995e-04	2.155071999999999991e-18
1.952788000000000115e-04	2.058050000000000000e-18
1.998288999999999936e-04	1.965394000000000190e-18
2.044849000000000113e-04	1.876911000000000027e-18
2.092492999999999957e-04	1.792410999999999822e-18
2.141249000000000071e-04	1.711714999999999909e-18
2.191139999999999895e-04	1.634651999999999990e-18
2.242192999999999964e-04	1.561059999999999997e-18
2.294436999999999865e-04	1.490779999999999936e-18
2.347896999999999994e-04	1.423664000000000031e-18
2.402603000000000009e-04	1.359570000000000077e-18
2.458583999999999770e-04	1.298362000000000025e-18
2.515869000000000221e-04	1.239909000000000079e-18
2.574488000000000210e-04	1.184089999999999991e-18
2.634474000000000147e-04	1.130781999999999912e-18
2.695857999999999761e-04	1.079875000000000003e-18
2.758670999999999866e-04	1.031259999999999934e-18
2.822947999999999929e-04	9.848331000000000479e-19
2.888721999999999818e-04	9.404977000000000473e-19
2.956030000000000224e-04	8.981580000000000552e-19
3.024904999999999933e-04	8.577248000000000345e-19
3.095384999999999977e-04	8.191122000000000124e-19
3.167507999999999760e-04	7.822380000000000011e-19
3.241310999999999975e-04	7.470242999999999740e-19
3.316832999999999826e-04	7.133964999999999695e-19
3.394114999999999741e-04	6.812827000000000172e-19
3.473198999999999948e-04	6.506150000000000236e-19
3.554124000000000194e-04	6.213281999999999831e-19
3.636935000000000103e-04	5.933606000000000111e-19
3.721676000000000042e-04	5.666522000000000284e-19
3.808390999999999838e-04	5.411467000000000373e-19
3.897125999999999997e-04	5.167901000000000147e-19
3.987929000000000083e-04	4.935301999999999641e-19
4.080848000000000201e-04	4.713178999999999933e-19
4.175932000000000255e-04	4.501062999999999644e-19
4.273230999999999948e-04	4.298500000000000181e-19
4.372798000000000006e-04	4.105062000000000178e-19
4.474683999999999932e-04	3.920336999999999896e-19
4.578944000000000048e-04	3.743935999999999824e-19
4.685633000000000137e-04	3.575481999999999989e-19
4.794808999999999920e-04	3.414616999999999998e-19
4.906528000000000061e-04	3.261002000000000006e-19
5.020848999999999538e-04	3.114308999999999904e-19
5.137835000000000318e-04	2.974227999999999844e-19
5.257547000000000435e-04	2.840460000000000195e-19
5.380047999999999688e-04	2.712722999999999863e-19
5.505402999999999642e-04	2.590743999999999813e-19
5.633679000000000377e-04	2.474266000000000228e-19
5.764942999999999804e-04	2.363040000000000177e-19
5.899266000000000449e-04	2.256832000000000076e-19
6.036719000000000503e-04	2.155414999999999905e-19
6.177374999999999923e-04	2.058573000000000103e-19
6.321308000000000092e-04	1.966102999999999961e-19
6.468595000000000161e-04	1.877805999999999898e-19
6.619313000000000367e-04	1.793496999999999952e-19
6.773543000000000142e-04	1.712995999999999887e-19
6.931367000000000344e-04	1.636132000000000078e-19
7.092866999999999662e-04	1.562742000000000029e-19
7.258130999999999914e-04	1.492670000000000018e-19
7.427246000000000412e-04	1.425767999999999929e-19
7.600301000000000062e-04	1.361893000000000096e-19
7.777386999999999538e-04	1.300911000000000020e-19
7.958600000000000136e-04	1.242690000000000010e-19
8.144034999999999556e-04	1.187109000000000108e-19
8.333792000000000456e-04	1.134048999999999954e-19
8.527969000000000478e-04	1.083397000000000044e-19
8.726670999999999647e-04	1.035044999999999993e-19
8.930001999999999818e-04	9.888924999999999700e-20
9.138071000000000214e-04	9.448396999999999565e-20
9.350988000000000399e-04	9.027934999999999939e-20
9.568865999999999873e-04	8.626649000000000053e-20
9.791820999999999164e-04	8.243682000000000261e-20
1.001996999999999914e-03	7.878230000000000468e-20
1.025344000000000082e-03	7.529496999999999466e-20
1.049234000000000017e-03	7.196771999999999566e-20
1.073680999999999941e-03	6.879321999999999524e-20
1.098697999999999949e-03	6.576494999999999764e-20
1.124297999999999921e-03	6.287619999999999443e-20
1.150493000000000045e-03	6.012111000000000035e-20
1.177300000000000048e-03	5.749364000000000103e-20
1.204730999999999901e-03	5.498822000000000399e-20
1.232802000000000073e-03	5.259953000000000301e-20
1.261526000000000010e-03	5.032261000000000199e-20
1.290920000000000088e-03	4.815237999999999746e-20
1.320996999999999970e-03	4.608445000000000128e-20
1.351776999999999970e-03	4.411418999999999853e-20
1.383272999999999968e-03	4.223756999999999915e-20
1.415503999999999938e-03	4.045042999999999806e-20
1.448485000000000007e-03	3.874899999999999913e-20
1.482234999999999933e-03	3.712963000000000155e-20
1.516771000000000091e-03	3.558883000000000033e-20
1.552112000000000023e-03	3.412322999999999785e-20
1.588276000000000011e-03	3.272972000000000245e-20
1.625282000000000029e-03	3.140522999999999886e-20
1.663151999999999990e-03	3.014687000000000092e-20
1.701903999999999960e-03	2.895185999999999815e-20
1.741556999999999914e-03	2.781759999999999715e-20
1.782135999999999920e-03	2.674150999999999875e-20
1.823659999999999951e-03	2.572120000000000139e-20
1.866150000000000014e-03	2.475437999999999866e-20
1.909632000000000083e-03	2.383879000000000101e-20
1.954126000000000040e-03	2.297230999999999943e-20
1.999657000000000170e-03	2.215290999999999948e-20
2.046249999999999892e-03	2.137862999999999998e-20
2.093928000000000109e-03	2.064757000000000043e-20
2.142715999999999805e-03	1.995793000000000147e-20
2.192640999999999948e-03	1.930793999999999956e-20
2.243730000000000203e-03	1.869589999999999950e-20
2.296008999999999897e-03	1.812019000000000094e-20
2.349505999999999904e-03	1.757919999999999916e-20
2.404248999999999796e-03	1.707141000000000099e-20
2.460267999999999830e-03	1.659532000000000144e-20
2.517592999999999828e-03	1.614946999999999899e-20
2.576253000000000137e-03	1.573247000000000043e-20
2.636279000000000053e-03	1.534293999999999914e-20
2.697703999999999987e-03	1.497954999999999958e-20
2.760560999999999918e-03	1.464101000000000064e-20
2.824881999999999914e-03	1.432606000000000008e-20
2.890700999999999861e-03	1.403347000000000049e-20
2.958054999999999799e-03	1.376208000000000073e-20
3.026978000000000047e-03	1.351072999999999968e-20
3.097505999999999871e-03	1.327831999999999990e-20
3.169677999999999992e-03	1.306376999999999967e-20
3.243531999999999926e-03	1.286606999999999958e-20
3.319106000000000053e-03	1.268422000000000029e-20
3.396441000000000043e-03	1.251727000000000007e-20
3.475578000000000001e-03	1.236432000000000073e-20
3.556558999999999936e-03	1.222451000000000005e-20
3.639427000000000200e-03	1.209701000000000063e-20
3.724226000000000186e-03	1.198104999999999976e-20
3.811000000000000151e-03	1.187587999999999946e-20
3.899796000000000078e-03	1.178082999999999965e-20
3.990661000000000382e-03	1.169522000000000014e-20
4.083643999999999989e-03	1.161846000000000025e-20
4.178793000000000091e-03	1.154995999999999930e-20
4.276158999999999863e-03	1.148921000000000053e-20
4.375793000000000217e-03	1.143568999999999955e-20
4.477748999999999618e-03	1.138897000000000050e-20
4.582079999999999660e-03	1.134859999999999979e-20
4.688842999999999830e-03	1.131421999999999935e-20
4.798092999999999803e-03	1.128545999999999948e-20
4.909888999999999747e-03	1.126199999999999958e-20
5.024289000000000359e-03	1.124354000000000074e-20
5.141355000000000230e-03	1.122984000000000025e-20
5.261148999999999687e-03	1.122063999999999967e-20
5.383732999999999921e-03	1.121573999999999973e-20
5.509174999999999836e-03	1.121495999999999991e-20
5.637538000000000098e-03	1.121812999999999977e-20
5.768892999999999764e-03	1.122511999999999935e-20
5.903308000000000340e-03	1.123581000000000029e-20
6.040855000000000356e-03	1.125011000000000007e-20
6.181607000000000421e-03	1.126793999999999928e-20
6.325639000000000088e-03	1.128925000000000036e-20
6.473025000000000306e-03	1.131399999999999986e-20
6.623847999999999889e-03	1.134218000000000067e-20
6.778181999999999784e-03	1.137377999999999966e-20
6.936114999999999642e-03	1.140883000000000018e-20
7.097726000000000382e-03	1.144734999999999946e-20
7.263102999999999920e-03	1.148940999999999979e-20
7.432333000000000169e-03	1.153507000000000035e-20
7.605507000000000066e-03	1.158442999999999926e-20
7.782714999999999946e-03	1.163759000000000067e-20
7.964053000000000451e-03	1.169466999999999992e-20
8.149615000000000678e-03	1.175582000000000021e-20
8.339500999999999165e-03	1.182121000000000048e-20
8.533811000000000521e-03	1.189101999999999974e-20
8.732649000000000314e-03	1.196545000000000028e-20
8.936120000000000521e-03	1.204474000000000029e-20
9.144331000000000334e-03	1.212913999999999962e-20
9.357393999999999781e-03	1.221894000000000003e-20
9.575422000000000100e-03	1.231443000000000032e-20
9.798529999999999740e-03	1.241597000000000005e-20
1.002684000000000041e-02	1.252391000000000019e-20
1.026046000000000076e-02	1.263867999999999959e-20
1.049952999999999997e-02	1.276072000000000024e-20
1.074416000000000086e-02	1.289051000000000007e-20
1.099451000000000074e-02	1.302859000000000068e-20
1.125068000000000075e-02	1.317554999999999975e-20
1.151282000000000000e-02	1.333204000000000014e-20
1.178106999999999939e-02	1.349876999999999937e-20
1.205556999999999983e-02	1.367651000000000016e-20
1.233647000000000042e-02	1.386613000000000035e-20
1.262390000000000040e-02	1.406855000000000135e-20
1.291804000000000043e-02	1.428483000000000014e-20
1.321902999999999967e-02	1.451611999999999925e-20
1.352703000000000065e-02	1.476368999999999953e-20
1.384222000000000057e-02	1.502893999999999883e-20
1.416473000000000038e-02	1.531344000000000141e-20
1.449477000000000057e-02	1.561892000000000133e-20
1.483250000000000020e-02	1.594731999999999955e-20
1.517809999999999993e-02	1.630079000000000089e-20
1.553175000000000042e-02	1.668172000000000089e-20
1.589364000000000055e-02	1.709280000000000148e-20
1.626396000000000092e-02	1.753701999999999898e-20
1.664291000000000034e-02	1.801772999999999980e-20
1.703069000000000111e-02	1.853865000000000102e-20
1.742751000000000022e-02	1.910397999999999914e-20
1.783356999999999998e-02	1.971835999999999868e-20
1.824908999999999906e-02	2.038697000000000124e-20
1.867428999999999964e-02	2.111554000000000112e-20
1.910939999999999861e-02	2.191033000000000015e-20
1.955464999999999981e-02	2.277816000000000050e-20
2.001027999999999835e-02	2.372631999999999912e-20
2.047650999999999985e-02	2.476237999999999916e-20
2.095361999999999919e-02	2.589385000000000009e-20
2.144182999999999853e-02	2.712774999999999731e-20
2.194143000000000135e-02	2.846966999999999859e-20
2.245267000000000096e-02	2.992251000000000071e-20
2.297580999999999929e-02	3.148460999999999989e-20
2.351115000000000149e-02	3.314705999999999885e-20
2.405896000000000076e-02	3.489032000000000152e-20
2.461953000000000058e-02	3.668026999999999989e-20
2.519317000000000084e-02	3.846437999999999819e-20
2.578017000000000156e-02	4.016972999999999948e-20
2.638083999999999915e-02	4.170496999999999779e-20
2.699553000000000022e-02	4.296873999999999845e-20
2.762451000000000143e-02	4.386524999999999925e-20
2.826816999999999871e-02	4.432433999999999848e-20
2.892681000000000072e-02	4.431893000000000179e-20
2.960081000000000170e-02	4.387231999999999974e-20
3.029050999999999966e-02	4.305179999999999911e-20
3.099628000000000105e-02	4.195185000000000078e-20
3.171849000000000196e-02	4.067444999999999742e-20
3.245752999999999833e-02	3.931353999999999882e-20
3.321378999999999998e-02	3.794624999999999703e-20
3.398767999999999928e-02	3.663059000000000186e-20
3.477957999999999744e-02	3.540703999999999721e-20
3.558995000000000214e-02	3.430209999999999792e-20
3.641919999999999880e-02	3.333209000000000262e-20
3.726776999999999868e-02	3.250659000000000266e-20
3.813609999999999917e-02	3.183110999999999888e-20
3.902467999999999909e-02	3.130922999999999880e-20
3.993395000000000278e-02	3.094407999999999732e-20
4.086440999999999685e-02	3.073946999999999705e-20
4.181656000000000262e-02	3.070083999999999953e-20
4.279088000000000336e-02	3.083586000000000002e-20
4.378789999999999766e-02	3.115512999999999845e-20
4.480815999999999966e-02	3.167271000000000089e-20
4.585220000000000268e-02	3.240657999999999772e-20
4.692054999999999837e-02	3.337895999999999735e-20
4.801380000000000231e-02	3.461621999999999960e-20
4.913253000000000065e-02	3.614794000000000009e-20
5.027730999999999867e-02	3.800434999999999733e-20
5.144877999999999951e-02	4.021065000000000042e-20
5.264752999999999794e-02	4.277583000000000155e-20
5.387420999999999877e-02	4.567345000000000160e-20
5.512949000000000321e-02	4.881243999999999778e-20
5.641399999999999887e-02	5.200311000000000265e-20
5.772845000000000060e-02	5.493885999999999755e-20
5.907351999999999742e-02	5.723287000000000142e-20
6.044994000000000062e-02	5.853857000000000393e-20
6.185841999999999730e-02	5.871058999999999699e-20
6.329972000000000376e-02	5.788568999999999782e-20
6.477460000000000162e-02	5.641188000000000298e-20
6.628385000000000526e-02	5.469512000000000312e-20
6.782826000000000133e-02	5.308132999999999965e-20
6.940865999999999703e-02	5.181788000000000262e-20
7.102587999999999957e-02	5.106952999999999795e-20
7.268078000000000038e-02	5.095236000000000291e-20
7.437425000000000286e-02	5.156580000000000081e-20
7.610717000000000176e-02	5.301658000000000063e-20
7.788045999999999858e-02	5.543315999999999461e-20
7.969508000000000147e-02	5.896588000000000062e-20
8.155197000000000140e-02	6.375584000000000391e-20
8.345212999999999937e-02	6.983106000000000044e-20
8.539657000000000497e-02	7.686288000000000109e-20
8.738630999999999482e-02	8.378356999999999700e-20
8.942240999999999385e-02	8.867066999999999824e-20
9.150595000000000256e-02	8.975036000000000439e-20
9.363804000000000571e-02	8.706562999999999626e-20
9.581977999999999329e-02	8.244549000000000320e-20
9.803367999999999804e-02	7.790363999999999730e-20
1.002987000000000045e-01	7.458568000000000292e-20
1.026162000000000046e-01	7.304369000000000173e-20
1.049872000000000027e-01	7.356350999999999950e-20
1.074128000000000027e-01	7.640321999999999991e-20
1.098945999999999951e-01	8.186921000000000569e-20
1.124336999999999975e-01	9.016525000000000157e-20
1.150314999999999949e-01	1.007434000000000017e-19
1.176891999999999938e-01	1.109428999999999946e-19
1.204083999999999988e-01	1.157387000000000040e-19
1.231904999999999945e-01	1.124713999999999977e-19
1.260368000000000044e-01	1.046877000000000049e-19
1.289488000000000023e-01	9.741535000000000566e-20
1.319281999999999955e-01	9.331343999999999984e-20
1.349763999999999964e-01	9.337619000000000024e-20
1.380949999999999955e-01	9.823574999999999890e-20
1.412856000000000112e-01	1.086058999999999979e-19
1.445500999999999869e-01	1.243466999999999951e-19
1.478897999999999879e-01	1.406545999999999969e-19
1.513068999999999942e-01	1.457502000000000079e-19
1.548027999999999904e-01	1.361177000000000035e-19
1.583796000000000093e-01	1.232324999999999960e-19
1.620389000000000135e-01	1.156699999999999977e-19
1.657828000000000079e-01	1.159842999999999984e-19
1.696130999999999889e-01	1.253079000000000092e-19
1.735319999999999918e-01	1.442396000000000003e-19
1.775414999999999910e-01	1.666450000000000048e-19
1.816435999999999884e-01	1.717615999999999953e-19
1.858403999999999889e-01	1.553222999999999890e-19
1.901342000000000032e-01	1.392739000000000039e-19
1.927039999999999864e-01	1.349666999999999961e-19
1.953084999999999960e-01	1.352581999999999909e-19
1.979481999999999908e-01	1.405306999999999902e-19
2.006235000000000102e-01	1.512175999999999951e-19
2.033350999999999908e-01	1.672669999999999975e-19
2.060832999999999970e-01	1.862641000000000025e-19
2.088685999999999876e-01	2.007267999999999974e-19
2.116915000000000047e-01	2.014192999999999987e-19
2.145527000000000128e-01	1.891063999999999947e-19
2.174523999999999901e-01	1.734964000000000013e-19
2.203913999999999873e-01	1.618072999999999924e-19
2.233700999999999881e-01	1.566473000000000089e-19
2.263891000000000098e-01	1.587865999999999979e-19
2.294488000000000083e-01	1.688097000000000113e-19
2.325499000000000038e-01	1.870020000000000075e-19
2.356930000000000136e-01	2.106605999999999934e-19
2.388784999999999936e-01	2.287122999999999890e-19
2.421069999999999889e-01	2.266694999999999786e-19
2.453792999999999946e-01	2.082241999999999942e-19
2.486956999999999918e-01	1.891387000000000092e-19
2.520568999999999726e-01	1.780134999999999927e-19
2.554636000000000129e-01	1.771053000000000082e-19
2.589162999999999881e-01	1.873123000000000109e-19
2.624156999999999740e-01	2.093110999999999934e-19
2.659623999999999877e-01	2.394323999999999976e-19
2.695569999999999911e-01	2.597596000000000172e-19
2.732002000000000042e-01	2.502242999999999963e-19
2.768925999999999887e-01	2.243968999999999785e-19
2.806350000000000233e-01	2.044989000000000026e-19
2.844279000000000113e-01	1.981854000000000043e-19
2.871554000000000051e-01	2.028793000000000039e-19
2.899089999999999723e-01	2.157027000000000022e-19
2.926890999999999798e-01	2.366111000000000090e-19
2.954957999999999751e-01	2.626558000000000041e-19
2.983294000000000223e-01	2.838987999999999861e-19
3.011902000000000190e-01	2.864464000000000195e-19
3.040784999999999738e-01	2.693422999999999801e-19
3.069945000000000035e-01	2.461380999999999988e-19
3.099382999999999999e-01	2.279171999999999970e-19
3.129103999999999774e-01	2.187373999999999991e-19
3.159109999999999974e-01	2.195981000000000133e-19
3.189405000000000157e-01	2.310950000000000018e-19
3.219988999999999768e-01	2.536414000000000234e-19
3.250867000000000062e-01	2.846836000000000087e-19
3.282039999999999957e-01	3.119963000000000209e-19
3.313513000000000153e-01	3.153843000000000217e-19
3.345288000000000150e-01	2.932858999999999803e-19
3.377367000000000008e-01	2.655783999999999777e-19
3.409753999999999841e-01	2.463717000000000015e-19
3.442451999999999734e-01	2.398022000000000112e-19
3.475462999999999747e-01	2.468225999999999815e-19
3.508790999999999993e-01	2.681625000000000069e-19
3.542437999999999976e-01	3.023187000000000013e-19
3.576407999999999809e-01	3.366302999999999836e-19
3.610703000000000107e-01	3.437649999999999962e-19
3.645327999999999902e-01	3.177297000000000054e-19
3.680284999999999807e-01	2.850803000000000056e-19
3.715575999999999879e-01	2.642993000000000062e-19
3.751206000000000262e-01	2.600452000000000082e-19
3.787177999999999933e-01	2.734317000000000139e-19
3.815347000000000044e-01	2.965189999999999897e-19
3.843726000000000087e-01	3.288839000000000200e-19
3.872317000000000120e-01	3.613118000000000129e-19
3.901120000000000143e-01	3.751818000000000015e-19
3.930136000000000185e-01	3.602580999999999932e-19
3.959368999999999805e-01	3.300603999999999767e-19
3.988820000000000143e-01	3.024996999999999909e-19
4.018489000000000089e-01	2.857103000000000169e-19
4.048378999999999728e-01	2.816990999999999978e-19
4.078490000000000171e-01	2.910579999999999788e-19
4.108827999999999925e-01	3.143216999999999943e-19
4.139388999999999985e-01	3.499689000000000025e-19
4.170178999999999969e-01	3.875606000000000161e-19
4.201196999999999848e-01	4.032480000000000151e-19
4.232446000000000264e-01	3.838073999999999997e-19
4.263927000000000134e-01	3.481432000000000092e-19
4.295643000000000100e-01	3.183513999999999857e-19
4.327594000000000163e-01	3.028965000000000160e-19
4.359782999999999853e-01	3.034969999999999844e-19
4.392211999999999783e-01	3.208901000000000113e-19
4.424881999999999982e-01	3.552277999999999919e-19
4.457793999999999923e-01	4.001224000000000069e-19
4.490952000000000277e-01	4.311167999999999854e-19
4.524355999999999933e-01	4.202970999999999901e-19
4.558009000000000088e-01	3.810293000000000199e-19
4.591912000000000216e-01	3.447765999999999805e-19
4.626066999999999818e-01	3.254418000000000162e-19
4.660476000000000063e-01	3.257658000000000096e-19
4.695141999999999927e-01	3.466388000000000178e-19
4.730063999999999935e-01	3.877365999999999911e-19
4.758811000000000013e-01	4.293207999999999951e-19
4.787732000000000099e-01	4.582915000000000085e-19
4.816829000000000249e-01	4.534574999999999809e-19
4.846102999999999938e-01	4.202533999999999847e-19
4.875554000000000276e-01	3.825038000000000000e-19
4.905185000000000239e-01	3.553447999999999775e-19
4.934995999999999827e-01	3.433076999999999917e-19
4.964987000000000150e-01	3.472786000000000019e-19
4.995162000000000213e-01	3.678689000000000190e-19
5.025519000000000513e-01	4.048978000000000134e-19
5.056062000000000056e-01	4.519207000000000431e-19
5.086789000000000449e-01	4.867084999999999706e-19
5.117703999999999587e-01	4.817833000000000154e-19
5.148804999999999632e-01	4.435049999999999562e-19
5.180097000000000174e-01	4.017686000000000005e-19
5.211578000000000044e-01	3.740105999999999996e-19
5.243250999999999884e-01	3.647346000000000113e-19
5.275115999999999694e-01	3.747983000000000220e-19
5.307176000000000116e-01	4.048440999999999788e-19
5.339428999999999981e-01	4.525963000000000181e-19
5.371879000000000515e-01	5.019892999999999717e-19
5.404525999999999497e-01	5.173335999999999803e-19
5.437372000000000316e-01	4.846247999999999745e-19
5.470416000000000167e-01	4.358933999999999936e-19
5.503662000000000276e-01	3.996982000000000018e-19
5.537109999999999532e-01	3.847297999999999949e-19
5.570760999999999630e-01	3.924129999999999876e-19
5.604616999999999516e-01	4.235724999999999951e-19
5.638678000000000301e-01	4.761001000000000409e-19
5.672945999999999822e-01	5.312341000000000050e-19
5.702095999999999831e-01	5.472880999999999814e-19
5.731395000000000239e-01	5.210934999999999613e-19
5.760845999999999467e-01	4.752400000000000034e-19
5.790446999999999678e-01	4.352840000000000174e-19
5.820199999999999818e-01	4.117658000000000238e-19
